country;symbol;name;full_name;isin;currency;asset_type
united states;HRB;H&R Block;H&R Block Inc;US0936711052;USD;stocks
united states;VIAB;Viacom B;Viacom B Inc;US92553P2011;USD;stocks
united states;UNM;Unum;Unum Group;US91529Y1064;USD;stocks
united states;CB;Chubb;Chubb Ltd;CH0044328745;USD;stocks
united states;JEF;Jefferies Financial;Jefferies Financial Group Inc;US47233W1099;USD;stocks
united states;JNJ;J&J;Johnson & Johnson;US4781601046;USD;stocks
united states;TSN;Tyson Foods;Tyson Foods Inc;US9024941034;USD;stocks
united states;TGT;Target;Target Corporation;US87612E1064;USD;stocks
united states;JBL;Jabil Circuit;Jabil Circuit Inc;US4663131039;USD;stocks
united states;AXP;American Express;American Express Company;US0258161092;USD;stocks
united states;AMX;America Movil ADR;America Movil SAB de CV ADR;US02364W1053;USD;stocks
united states;MAS;Masco;Masco Corporation;US5745991068;USD;stocks
united states;X;United States Steel;United States Steel Corporation;US9129091081;USD;stocks
united states;SYK;Stryker;Stryker Corporation;US8636671013;USD;stocks
united states;MUFG;Mitsubishi UFJ Financial ADR;Mitsubishi UFJ Financial Group Inc ADR;US6068221042;USD;stocks
united states;DFS;Discover;Discover Financial Services;US2547091080;USD;stocks
united states;PRU;Prudential Financial;Prudential Financial Inc;US7443201022;USD;stocks
united states;ABT;Abbott Labs;Abbott Laboratories;US0028241000;USD;stocks
united states;GE;General Electric;General Electric Company;US3696041033;USD;stocks
united states;OIBRQ;Oi ADR Pref;Oi SA ADR Pref;US6708514012;USD;stocks
united states;MDP;Meredith;Meredith Corporation;US5894331017;USD;stocks
united states;DGX;Quest Diagnostics;Quest Diagnostics Incorporated;US74834L1008;USD;stocks
united states;UPS;United Parcel Service;United Parcel Service Inc;US9113121068;USD;stocks
united states;AUY;Yamana Gold;Yamana Gold Inc;CA98462Y1007;USD;stocks
united states;CVS;CVS Health Corp;CVS Health Corp;US1266501006;USD;stocks
united states;ITT;ITT;ITT Inc;US45073V1089;USD;stocks
united states;PPL;PPL;PPL Corporation;US69351T1060;USD;stocks
united states;DF;Dean Foods;Dean Foods Co;US2423702032;USD;stocks
united states;RHI;Robert Half;Robert Half International Inc;US7703231032;USD;stocks
united states;SPG;Simon Property;Simon Property Group Inc;US8288061091;USD;stocks
united states;IBN;ICICI Bank ADR;Icici Bank Limited ADR;US45104G1040;USD;stocks
united states;BIG;Big Lots;Big Lots Inc;US0893021032;USD;stocks
united states;AVP;Avon Products;Avon Products Inc;US0543031027;USD;stocks
united states;JCI;Johnson Controls;Johnson Controls International PLC;IE00BY7QL619;USD;stocks
united states;CMI;Cummins;Cummins Inc;US2310211063;USD;stocks
united states;ALL;Allstate;Allstate Corp;US0200021014;USD;stocks
united states;SRE;Sempra Energy;Sempra Energy;US8168511090;USD;stocks
united states;DVN;Devon Energy;Devon Energy Corporation;US25179M1036;USD;stocks
united states;CAG;ConAgra Foods;ConAgra Foods Inc;US2058871029;USD;stocks
united states;TJX;TJX;TJX Companies Inc;US8725401090;USD;stocks
united states;WHR;Whirlpool;Whirlpool Corporation;US9633201069;USD;stocks
united states;RRC;Range Resources;Range Resources Corp;US75281A1097;USD;stocks
united states;FE;FirstEnergy;FirstEnergy Corporation;US3379321074;USD;stocks
united states;HOV;Hovnanian Enterprises;Hovnanian Enterprises Inc;US4424874018;USD;stocks
united states;GL;Torchmark;Torchmark Corporation;US37959E1029;USD;stocks
united states;UTX;United Technologies;United Technologies Corporation;US9130171096;USD;stocks
united states;PHM;PulteGroup;PulteGroup Inc;US7458671010;USD;stocks
united states;WYND;Wyndham;Wyndham Destinations Inc;US98310W1080;USD;stocks
united states;VLO;Valero Energy;Valero Energy Corporation;US91913Y1001;USD;stocks
united states;IGT;IGT;International Game Technology PLC;GB00BVG7F061;USD;stocks
united states;NBL;Noble Energy;Noble Energy Inc;US6550441058;USD;stocks
united states;BSX;Boston Scientific;Boston Scientific Corp;US1011371077;USD;stocks
united states;FTR;Frontier Com;Frontier Communications Corp;US35906A3068;USD;stocks
united states;COF;Capital One Financial;Capital One Financial Corporation;US14040H1059;USD;stocks
united states;PCG;Pacific Gas&Electric;Pacific Gas & Electric Co;US69331C1080;USD;stocks
united states;NSC;Norfolk Southern;Norfolk Southern Corporation;US6558441084;USD;stocks
united states;AFL;Aflac;Aflac Inc;US0010551028;USD;stocks
united states;CHK;Chesapeake Energy;Chesapeake Energy Corporation;US1651671075;USD;stocks
united states;HOG;Harley-Davidson;Harley-Davidson Inc;US4128221086;USD;stocks
united states;EQR;Equity Residential;Equity Residential;US29476L1070;USD;stocks
united states;PBI;Pitney Bowes;Pitney Bowes Inc;US7244791007;USD;stocks
united states;APD;Air Products;Air Products and Chemicals Inc;US0091581068;USD;stocks
united states;FHN;First Horizon National;First Horizon National Corporation;US3205171057;USD;stocks
united states;PFG;Principal Financial;Principal Financial Group Inc;US74251V1026;USD;stocks
united states;TXN;Texas Instruments;Texas Instruments Incorporated;US8825081040;USD;stocks
united states;ASR;Grupo Aeroportuario Sureste ADR;Grupo Aeroportuario del Sureste SAB de CV ADR;US40051E2028;USD;stocks
united states;HPQ;HP Inc;HP Inc;US40434L1052;USD;stocks
united states;CCEP;Coca-Cola European;Coca-Cola European Partners PLC;GB00BDCPN049;USD;stocks
united states;HON;Honeywell;Honeywell International Inc;US4385161066;USD;stocks
united states;NMR;Nomura ADR;Nomura Holdings Inc ADR;US65535H2085;USD;stocks
united states;AMD;AMD;Advanced Micro Devices Inc;US0079031078;USD;stocks
united states;MTB;M&T Bank;M&T Bank Corp;US55261F1049;USD;stocks
united states;NCR;NCR;NCR Corp;US62886E1082;USD;stocks
united states;MOS;Mosaic;Mosaic Co;US61945C1036;USD;stocks
united states;PKI;PerkinElmer;PerkinElmer Inc;US7140461093;USD;stocks
united states;LVS;Las Vegas Sands;Las Vegas Sands Corp;US5178341070;USD;stocks
united states;FCX;Freeport-McMoran;Freeport-McMoran Copper & Gold Inc;US35671D8570;USD;stocks
united states;AZO;AutoZone;AutoZone Inc;US0533321024;USD;stocks
united states;NBR;Nabors Industries;Nabors Industries Ltd;BMG6359F1032;USD;stocks
united states;SYY;Sysco;Sysco Corporation;US8718291078;USD;stocks
united states;THC;Tenet Healthcare;Tenet Healthcare Corporation;US88033G4073;USD;stocks
united states;AEE;Ameren;Ameren Corp;US0236081024;USD;stocks
united states;IBA;Industrias Bachoco ADR;Industrias Bachoco SAB de CV ADR;US4564631087;USD;stocks
united states;ETN;Eaton;Eaton Corporation PLC;IE00B8KQN827;USD;stocks
united states;SRL;MFC Bancorp;MFC Bancorp Ltd;KYG7T96K1077;USD;stocks
united states;KOF;Coca Cola Femsa ADR;Coca Cola Femsa SAB De CV ADR;US1912411089;USD;stocks
united states;CRM;Salesforce.com;Salesforce.com Inc;US79466L3024;USD;stocks
united states;EPAC;Actuant;Actuant Corp;US00508X2036;USD;stocks
united states;ED;Consolidated Edison;Consolidated Edison Inc;US2091151041;USD;stocks
united states;AES;The AES;The AES Corporation;US00130H1059;USD;stocks
united states;RIG;Transocean;Transocean Ltd;CH0048265513;USD;stocks
united states;AIV;Apartment Invest;Apartment Investment and Management Co;US03748R7540;USD;stocks
united states;TXT;Textron;Textron Inc;US8832031012;USD;stocks
united states;GPAGF;Gruma SAB de CV;Gruma SAB de CV;MXP4948K1056;USD;stocks
united states;UIS;Unisys;Unisys Corporation;US9092143067;USD;stocks
united states;FII;Federated Investors B;Federated Investors Inc B;US3142111034;USD;stocks
united states;VIA;Viacom A;Viacom Inc Class A;US92553P1021;USD;stocks
united states;USB;US Bancorp;US Bancorp;US9029733048;USD;stocks
united states;CMA;Comerica;Comerica Inc;US2003401070;USD;stocks
united states;VAL;Ensco Rowan;Ensco Rowan PLC;GB00BJVJZD68;USD;stocks
united states;TIF;Tiffany&Co;Tiffany & Co;US8865471085;USD;stocks
united states;V;Visa A;Visa Inc Class A;US92826C8394;USD;stocks
united states;MTG;MGIC Investment;MGIC Investment Corporation;US5528481030;USD;stocks
united states;BKR;Baker Hughes A;Baker Hughes A Ge Company LLC;US05722G1004;USD;stocks
united states;TM;Toyota Motor ADR;Toyota Motor Corporation ADR;US8923313071;USD;stocks
united states;WU;Western Union;Western Union Company;US9598021098;USD;stocks
united states;CAJ;Canon ADR;Canon Inc ADR;US1380063099;USD;stocks
united states;HES;Hess;Hess Corporation;US42809H1077;USD;stocks
united states;YUM;Yum! Brands;Yum! Brands Inc;US9884981013;USD;stocks
united states;MMC;Marsh McLennan;Marsh & McLennan Companies Inc;US5717481023;USD;stocks
united states;KYOCY;Kyocera ADR;Kyocera Corporation ADR;US5015562037;USD;stocks
united states;K;Kellogg;Kellogg Company;US4878361082;USD;stocks
united states;KIM;Kimco;Kimco Realty Corporation;US49446R1095;USD;stocks
united states;ECL;Ecolab;Ecolab Inc;US2788651006;USD;stocks
united states;JWN;Nordstrom;Nordstrom Inc;US6556641008;USD;stocks
united states;EOG;EOG Resources;EOG Resources Inc;US26875P1012;USD;stocks
united states;NWL;Newell Brands;Newell Brands Inc;US6512291062;USD;stocks
united states;AON;Aon;Aon PLC;GB00B5BT0K07;USD;stocks
united states;HAS;Hasbro;Hasbro Inc;US4180561072;USD;stocks
united states;BK;Bank of NY Mellon;Bank of New York Mellon;US0640581007;USD;stocks
united states;WIT;Wipro ADR;Wipro Limited ADR;US97651M1099;USD;stocks
united states;SLB;Schlumberger;Schlumberger NV;AN8068571086;USD;stocks
united states;WBA;Walgreens Boots;Walgreens Boots Alliance Inc;US9314271084;USD;stocks
united states;ROK;Rockwell Automation;Rockwell Automation Inc;US7739031091;USD;stocks
united states;PEP;PepsiCo;PepsiCo Inc;US7134481081;USD;stocks
united states;UNH;UnitedHealth;UnitedHealth Group Incorporated;US91324P1021;USD;stocks
united states;TER;Teradyne;Teradyne Inc;US8807701029;USD;stocks
united states;MUR;Murphy Oil;Murphy Oil Corporation;US6267171022;USD;stocks
united states;MFG;Mizuho Financial ADR;Mizuho Financial Group Inc ADR;US60687Y1091;USD;stocks
united states;DDS;Dillards;Dillards Inc;US2540671011;USD;stocks
united states;DHR;Danaher;Danaher Corporation;US2358511028;USD;stocks
united states;FLIR;FLIR Systems;FLIR Systems Inc;US3024451011;USD;stocks
united states;SPWR;SunPower;SunPower Corporation;US8676524064;USD;stocks
united states;STX;Seagate;Seagate Technology PLC;IE00B58JVZ52;USD;stocks
united states;A;Agilent Technologies;Agilent Technologies Inc;US00846U1016;USD;stocks
united states;CX;Cemex ADR;Cemex SAB de CV ADR;US1512908898;USD;stocks
united states;DAL;Delta Air Lines;Delta Air Lines Inc;US2473617023;USD;stocks
united states;M;Macy’s Inc;Macy’s Inc;US55616P1049;USD;stocks
united states;MCO;Moodys;Moodys Corporation;US6153691059;USD;stocks
united states;NKE;Nike;Nike Inc;US6541061031;USD;stocks
united states;RDY;Dr Reddys Labs;Dr Reddys Laboratories Ltd;US2561352038;USD;stocks
united states;LNN;Lindsay;Lindsay Corporation;US5355551061;USD;stocks
united states;PG;Procter&Gamble;Procter & Gamble Company;US7427181091;USD;stocks
united states;WY;Weyerhaeuser;Weyerhaeuser Company;US9621661043;USD;stocks
united states;ICAYY;Empresas ICA ADR;Empresas ICA SAB De CV ADR;US2924482068;USD;stocks
united states;ADP;ADP;Automatic Data Processing Inc;US0530151036;USD;stocks
united states;LARRF;Laird;Laird PLC;GB00B1VNST91;USD;stocks
united states;DNR;Denbury Resources;Denbury Resources Inc;US2479162081;USD;stocks
united states;MDRX;Allscripts;Allscripts Healthcare Solutions Inc;US01988P1084;USD;stocks
united states;RS;Reliance Steel&Aluminum;Reliance Steel & Aluminum Co;US7595091023;USD;stocks
united states;SSRM;SSR Mining;SSR Mining Inc;CA7847301032;USD;stocks
united states;SWN;Southwestern Energy;Southwestern Energy Company;US8454671095;USD;stocks
united states;CRI;Carter’s;Carter’s Inc;US1462291097;USD;stocks
united states;KDP;Keurig Dr Pepper;Keurig Dr Pepper Inc;US49271V1008;USD;stocks
united states;LOW;Lowe’s;Lowe’s Companies Inc;US5486611073;USD;stocks
united states;AMPLQ;Ampal American Israel;Ampal American Israel Corp;US0320157037;USD;stocks
united states;MIDD;Middleby Corp;Middleby Corp;US5962781010;USD;stocks
united states;VALE;Vale ADR;Vale SA ADR;US91912E1055;USD;stocks
united states;CPL;CPFL Energia ADR;CPFL Energia SA ADR;US1261531057;USD;stocks
united states;UAL;United Airlines Holdings;United Airlines Holdings Inc;US9100471096;USD;stocks
united states;NFLX;Netflix;Netflix Inc;US64110L1061;USD;stocks
united states;NWS;News Corp;News Corp B;US65249B2088;USD;stocks
united states;TUP;Tupperware Brands;Tupperware Brands Corporation;US8998961044;USD;stocks
united states;EQIX;Equinix;Equinix Inc;US29444U7000;USD;stocks
united states;CERN;Cerner;Cerner Corp;US1567821046;USD;stocks
united states;CGA;China Green Agriculture;China Green Agriculture Inc;US16943W2044;USD;stocks
united states;BKNG;Booking;Booking Holdings Inc;US09857L1089;USD;stocks
united states;ORLY;O’Reilly Automotive;O’Reilly Automotive Inc;US67103H1077;USD;stocks
united states;SGEN;Seattle Genetics;Seattle Genetics Inc;US8125781026;USD;stocks
united states;BLK;BlackRock;BlackRock Inc;US09247X1019;USD;stocks
united states;CCMP;Cabot;Cabot Microelectronics Corporation;US12709P1030;USD;stocks
united states;CME;CME Group;CME Group Inc;US12572Q1058;USD;stocks
united states;ILMN;Illumina;Illumina Inc;US4523271090;USD;stocks
united states;JBHT;JB Hunt;JB Hunt Transport Services Inc;US4456581077;USD;stocks
united states;L;Loews;Loews Corp;US5404241086;USD;stocks
united states;MXIM;Maxim;Maxim Integrated Products Inc;US57772K1016;USD;stocks
united states;RCI;Rogers Communications;Rogers Communications Inc;CA7751092007;USD;stocks
united states;URBN;Urban Outfitters;Urban Outfitters Inc;US9170471026;USD;stocks
united states;SSP;EW Scripps A;E. W. Scripps Co Class A;US8110544025;USD;stocks
united states;OSK;Oshkosh;Oshkosh Corporation;US6882392011;USD;stocks
united states;NEE;NextEra Energy;Nextera Energy Inc;US65339F1012;USD;stocks
united states;CEF;Sprott Physical Gold and Silver Trust;Sprott Physical Gold and Silver Trust;CA85208R1010;USD;stocks
united states;FSLR;First Solar;First Solar Inc;US3364331070;USD;stocks
united states;MYL;Mylan;Mylan NV;NL0011031208;USD;stocks
united states;MKTAY;Makita;Makita Corp;US5608773009;USD;stocks
united states;MITSY;Mitsui & Company;Mitsui & Company Ltd;US6068272029;USD;stocks
united states;WPFH;World Poker Fund Holdings;World Poker Fund Holdings Inc;US98160D1019;USD;stocks
united states;POYYF;Polymetal;Polymetal International PLC;JE00B6T5S470;USD;stocks
united states;FFIV;F5 Networks;F5 Networks Inc;US3156161024;USD;stocks
united states;EW;Edwards Lifesciences;Edwards Lifesciences Corp;US28176E1082;USD;stocks
united states;NWSA;News Corp A;News Corp A;US65249B1098;USD;stocks
united states;ALXN;Alexion;Alexion Pharmaceuticals Inc;US0153511094;USD;stocks
united states;APH;Amphenol;Amphenol Corporation;US0320951017;USD;stocks
united states;BRKb;Berkshire Hathaway B;Berkshire Hathaway B;US0846707026;USD;stocks
united states;COG;Cabot Oil&Gas;Cabot Oil & Gas Corporation;US1270971039;USD;stocks
united states;KMX;CarMax;CarMax Inc;US1431301027;USD;stocks
united states;CMG;Chipotle Mexican Grill;Chipotle Mexican Grill Inc;US1696561059;USD;stocks
united states;DVA;DaVita;DaVita HealthCare Partners Inc;US23918K1088;USD;stocks
united states;ATGE;Adtalem Education;Adtalem Global Education Inc;US00737L1035;USD;stocks
united states;EQT;EQT;EQT Corporation;US26884L1098;USD;stocks
united states;FMC;FMC;FMC Corporation;US3024913036;USD;stocks
united states;FTI;TechnipFMC;TechnipFMC PLC;GB00BDSFG982;USD;stocks
united states;FLS;Flowserve;Flowserve Corporation;US34354P1057;USD;stocks
united states;GME;GameStop Corp;GameStop Corp;US36467W1099;USD;stocks
united states;LHX;L3Harris Technologies;L3Harris Technologies Inc;US5024311095;USD;stocks
united states;PEAK;Healthpeak Properties;Healthpeak Properties Inc;US42250P1030;USD;stocks
united states;WELL;Welltower;Welltower Inc;US95040Q1040;USD;stocks
united states;HP;Helmerich Payne;Helmerich and Payne Inc;US4234521015;USD;stocks
united states;HRL;Hormel Foods;Hormel Foods Corporation;US4404521001;USD;stocks
united states;IVZ;Invesco;Invesco Plc;BMG491BT1088;USD;stocks
united states;IRM;Iron Mountain;Iron Mountain Incorporated;US46284V1017;USD;stocks
united states;ES;Eversource Energy;Eversource Energy;US30040W1080;USD;stocks
united states;NRG;NRG;NRG Energy Inc;US6293775085;USD;stocks
united states;OKE;ONEOK;ONEOK Inc;US6826801036;USD;stocks
united states;OI;Owens-Illinois;Owens-Illinois Inc;US6907684038;USD;stocks
united states;PXD;Pioneer Natural;Pioneer Natural Resources Co;US7237871071;USD;stocks
united states;QEP;QEP Resources;QEP Resources Inc;US74733V1008;USD;stocks
united states;RSG;Republic Services;Republic Services Inc;US7607591002;USD;stocks
united states;ROP;Roper Technologies;Roper Technologies Inc;US7766961061;USD;stocks
united states;VTR;Ventas;Ventas Inc;US92276F1003;USD;stocks
united states;WEC;WEC Energy;WEC Energy Group Inc;US92939U1060;USD;stocks
united states;RRD;RR Donnelley & Sons;RR Donnelley & Sons Co;US2578672006;USD;stocks
united states;GOLD;Barrick Gold;Barrick Gold Corp;CA0679011084;USD;stocks
united states;AEM;Agnico Eagle Mines;Agnico Eagle Mines Limited;CA0084741085;USD;stocks
united states;ALV;Autoliv;Autoliv Inc;US0528001094;USD;stocks
united states;BX;The Blackstone;The Blackstone Group LP;US09260D1072;USD;stocks
united states;CIM;Chimera Investment;Chimera Investment Corporation;US16934Q2084;USD;stocks
united states;CNS;Cohen Steers;Cohen & Steers Inc;US19247A1007;USD;stocks
united states;CRR;Carbo Ceramics;Carbo Ceramics Inc;US1407811058;USD;stocks
united states;DDD;3D Systems;3D Systems Corporation;US88554D2053;USD;stocks
united states;LAZ;Lazard;Lazard Ltd;BMG540501027;USD;stocks
united states;MGA;Magna Intl;Magna International Inc;CA5592224011;USD;stocks
united states;MPC;Marathon Petroleum;Marathon Petroleum Corp;US56585A1025;USD;stocks
united states;NS;Nustar;NuStar Energy LP;US67058H1023;USD;stocks
united states;OSG;Overseas Shipholding;Overseas Shipholding Group;US69036R8631;USD;stocks
united states;RES;RPC;RPC Inc;US7496601060;USD;stocks
united states;SCCO;Southern Copper;Southern Copper Corporation;US84265V1052;USD;stocks
united states;SD;Sandridge Energy;SandRidge Energy Inc;US80007P8692;USD;stocks
united states;TWI;Titan;Titan International Inc;US88830M1027;USD;stocks
